inds,id,to_class,color,mean_visit,group_mean_visit
143,2963280,LHN,#d4e29e,4.709935897435898,4.043118829930298
144,2964760,unk,#acaac8,4.757575757575758,4.815938652569562
145,2966602,LHN;CN,#959167,4.785142857142858,4.747270166468181
146,2979486,LHN,#d4e29e,4.698795180722891,4.043118829930298
147,2979675,unk,#acaac8,4.888888888888889,4.815938652569562
148,2988292,LHN2,#ebffd4,4.60931899641577,4.498066142753086
149,3002410,tPN,#59b5df,2.0030425963488843,2.0003042596348886
150,3009700,O_dVNC,#ff9070,4.570588235294117,4.855152667320567
151,3010486,LHN2,#ebffd4,4.8493150684931505,4.498066142753086
152,3021609,unk,#acaac8,4.816901408450704,4.815938652569562
153,3027876,unk,#acaac8,4.822410147991543,4.815938652569562
154,3032520,sens-MN,#366962,,
155,3036249,sens-MN,#366962,,
156,3043970,unk,#acaac8,4.958333333333333,4.815938652569562
157,3044500,O_dSEZ,#b1826d,4.78080229226361,4.885396890549199
158,3046503,O_RG-IPC,#916e56,4.875776397515528,4.927503484162486
159,3048606,O_dVNC,#ff9070,4.680203045685279,4.855152667320567
160,3050645,sens-MN,#366962,,
161,3054101,sens-MN,#366962,,
162,3058132,unk,#acaac8,5.0,4.815938652569562
163,3060480,unk,#acaac8,4.625,4.815938652569562
164,3061422,unk,#acaac8,4.731958762886598,4.815938652569562
165,3071301,sens-MN,#366962,,
166,3122533,unk,#acaac8,5.0,4.815938652569562
167,3123905,sens-MN,#366962,,
168,3149791,unk,#acaac8,4.9602272727272725,4.815938652569562
169,3157405,CN,#8c7700,4.8655462184873945,4.70026525608721
170,3158085,unk,#acaac8,4.815295815295816,4.815938652569562
171,3158123,LHN,#d4e29e,4.390357698289269,4.043118829930298
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,5.0,4.815938652569562
174,3166836,unk,#acaac8,4.797101449275362,4.815938652569562
175,3167039,unk,#acaac8,4.978260869565218,4.815938652569562
176,3180681,unk,#acaac8,5.0,4.815938652569562
177,3182103,unk,#acaac8,4.5,4.815938652569562
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,,
180,3232277,CN,#8c7700,4.785234899328859,4.70026525608721
181,3232808,unk,#acaac8,4.610619469026549,4.815938652569562
182,3234817,APL,#ff6200,4.202363367799114,4.185650348749693
183,3235409,unk,#acaac8,4.666666666666667,4.815938652569562
184,3251140,unk,#acaac8,4.46875,4.815938652569562
185,3272218,unk,#acaac8,4.406976744186046,4.815938652569562
186,3276003,unk,#acaac8,4.763092269326683,4.815938652569562
187,3281684,O_RG-IPC,#916e56,4.985294117647059,4.927503484162486
188,3299214,MBON,#f9eb4d,4.315673289183223,4.267144471218151
189,3340561,motor-mAN,#000000,,5.0
190,3347708,KC-1claw,#ff3464,5.0,4.9189552253481414
191,3347834,KC-3claw,#ac1a13,4.747747747747748,4.81064496074678
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,4.931279620853081,4.815938652569562
195,3420915,FFN,#ba6efd,5.0,4.759212553102881
196,3436420,unk,#acaac8,4.887179487179488,4.815938652569562
197,3450442,mPN-olfac,#05b3aa,2.6956521739130435,4.017946197108091
198,3450751,LHN2,#ebffd4,4.25,4.498066142753086
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,5.0,4.883965286184142
202,3486867,O_dSEZ,#b1826d,,4.885396890549199
203,3486950,unk,#acaac8,5.0,4.815938652569562
204,3487306,sens-thermo,#49a150,1.0,1.0
205,3497901,KC-4claw,#da015d,4.631578947368421,4.738577809835954
206,3498479,unk,#acaac8,4.994186046511628,4.815938652569562
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,5.0,4.793840363197369
209,3538129,mPN-olfac,#05b3aa,4.875,4.017946197108091
210,3539170,unk,#acaac8,4.631578947368421,4.815938652569562
211,3543931,unk,#acaac8,,4.815938652569562
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.891640866873065,4.927503484162486
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,4.878048780487805,4.81064496074678
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,4.9491525423728815,4.855152667320567
219,3598000,O_dVNC,#ff9070,4.882352941176471,4.855152667320567
220,3608397,sens-thermo,#49a150,1.0,1.0
221,3609202,sens-thermo,#49a150,1.0,1.0
222,3620633,O_dVNC,#ff9070,4.684331797235023,4.855152667320567
223,3622234,FFN,#ba6efd,5.0,4.759212553102881
224,3639968,sens-thermo,#49a150,1.0,1.0
225,3650006,unk,#acaac8,,4.815938652569562
226,3650600,sens-thermo,#49a150,1.0,1.0
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,3.297560975609756,4.738577809835954
229,3690921,tPN,#59b5df,2.0,2.0003042596348886
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,4.109181141439206,4.498066142753086
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,4.7357512953367875,4.017946197108091
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,4.172985781990521,4.498066142753086
236,3727004,O_RG,#916e56,4.8076923076923075,4.867247793423285
237,3727026,O_RG,#916e56,5.0,4.867247793423285
238,3729496,O_dSEZ,#b1826d,4.956521739130435,4.885396890549199
239,3729504,unk,#acaac8,4.848484848484849,4.815938652569562
240,3732322,unk,#acaac8,,4.815938652569562
241,3736500,unk,#acaac8,4.880952380952381,4.815938652569562
242,3756659,tPN,#59b5df,2.0,2.0003042596348886
243,3762317,O_dSEZ,#b1826d,4.955223880597015,4.885396890549199
244,3762787,O_RG,#916e56,5.0,4.867247793423285
245,3764792,O_dVNC,#ff9070,4.963114754098361,4.855152667320567
246,3765728,unk,#acaac8,4.278301886792453,4.815938652569562
247,3765735,LHN2,#ebffd4,4.498960498960499,4.498066142753086
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,4.923913043478261,4.815938652569562
253,3793760,unk,#acaac8,4.704106280193237,4.815938652569562
254,3794023,LHN,#d4e29e,3.943148688046647,4.043118829930298
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,4.885396890549199
258,3806573,pLN,#00ebed,,4.842618656658066
259,3806652,O_dSEZ,#b1826d,4.896551724137931,4.885396890549199
260,3813487,MBIN-OAN,#ffa52f,4.990384615384615,4.807047641197573
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,3.5080645161290325,4.043118829930298
263,3814635,unk,#acaac8,4.342342342342342,4.815938652569562
264,3814651,LHN,#d4e29e,4.305194805194805,4.043118829930298
265,3814701,O_dSEZ,#b1826d,4.1902654867256635,4.885396890549199
266,3814853,LHN,#d4e29e,4.123630672926447,4.043118829930298
267,3819157,KC-4claw,#da015d,4.494623655913978,4.738577809835954
268,3819171,KC-4claw,#da015d,4.948453608247423,4.738577809835954
269,3819859,unk,#acaac8,5.0,4.815938652569562
270,3820148,unk,#acaac8,4.40234375,4.815938652569562
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,4.342105263157895,4.815938652569562
275,3844961,unk,#acaac8,2.0,4.815938652569562
276,3848843,unk,#acaac8,,4.815938652569562
277,3862443,unk,#acaac8,5.0,4.815938652569562
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,2.0,2.0003042596348886
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,4.769230769230769,4.815938652569562
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,4.8457997698504025,4.8824411014684275
284,3890028,MBIN,#ff8734,4.516632016632016,4.7791471046706056
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,4.36036036036036,4.043118829930298
288,3913620,CN,#8c7700,4.6015132408575035,4.70026525608721
289,3913629,LHN,#d4e29e,4.571917808219178,4.043118829930298
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,4.980582524271845,4.981577469129286
292,3926438,O_RG,#916e56,4.753623188405797,4.867247793423285
293,3926669,O_RG,#916e56,4.781818181818182,4.867247793423285
294,3926904,O_RG-ITP,#916e56,4.9879518072289155,4.981577469129286
295,3928522,O_RG,#916e56,4.6980854197349045,4.867247793423285
296,3928574,O_RG-CA-LP,#916e56,4.563318777292577,4.56090318931408
297,3928652,O_RG-CA-LP,#916e56,4.522471910112359,4.56090318931408
298,3930411,LHN2,#ebffd4,4.2464183381088825,4.498066142753086
299,3931398,unk,#acaac8,4.802564102564102,4.815938652569562
300,3932136,LHN,#d4e29e,3.8318318318318316,4.043118829930298
301,3944330,O_dSEZ,#b1826d,5.0,4.885396890549199
302,3944626,O_dSEZ,#b1826d,4.789052069425901,4.885396890549199
303,3945136,unk,#acaac8,4.89501312335958,4.815938652569562
304,3945225,unk,#acaac8,4.996282527881041,4.815938652569562
305,3945232,FFN,#ba6efd,4.801801801801802,4.759212553102881
306,3945246,FB2N,#ff28fd,4.925287356321839,4.762112898134411
307,3945394,unk,#acaac8,5.0,4.815938652569562
308,3945454,FFN,#ba6efd,4.875,4.759212553102881
309,3945756,unk,#acaac8,4.865116279069768,4.815938652569562
310,3946166,O_dVNC,#ff9070,4.857516339869281,4.855152667320567
311,3946364,LHN2,#ebffd4,4.5,4.498066142753086
312,3946432,LHN,#d4e29e,4.07487922705314,4.043118829930298
313,3946569,LHN,#d4e29e,4.697872340425532,4.043118829930298
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.930147058823529,4.9330869974252325
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,2.0,2.0003042596348886
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,4.866666666666666,4.907169045410257
324,4022539,MBON,#f9eb4d,4.081325301204819,4.267144471218151
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,4.775322283609577,4.70026525608721
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.477777777777778,4.043118829930298
333,4101295,LHN,#d4e29e,3.4605809128630707,4.043118829930298
334,4101621,LHN,#d4e29e,3.555858310626703,4.043118829930298
335,4102413,LHN,#d4e29e,3.3348729792147807,4.043118829930298
336,4103336,FB2N,#ff28fd,4.947115384615385,4.762112898134411
337,4108016,tPN,#59b5df,2.0,2.0003042596348886
338,4108720,LHN,#d4e29e,3.3791469194312795,4.043118829930298
339,4110483,O_dVNC,#ff9070,5.0,4.855152667320567
340,4114133,FB2N,#ff28fd,4.694630872483222,4.762112898134411
341,4116174,O_dSEZ,#b1826d,4.545454545454546,4.885396890549199
342,4117305,KC-1claw,#ff3464,4.48,4.9189552253481414
343,4119387,mPN-olfac,#05b3aa,4.8,4.017946197108091
344,4127096,unk,#acaac8,4.389830508474576,4.815938652569562
345,4127707,LHN,#d4e29e,3.0117395944503733,4.043118829930298
346,4127926,unk,#acaac8,4.594285714285714,4.815938652569562
347,4127938,unk,#acaac8,5.0,4.815938652569562
348,4127944,unk,#acaac8,5.0,4.815938652569562
349,4128002,LHN2,#ebffd4,4.528301886792453,4.498066142753086
350,4130960,unk,#acaac8,4.982142857142857,4.815938652569562
351,4134539,KC-3claw,#ac1a13,4.833333333333333,4.81064496074678
352,4142619,CX,#ffb500,4.964556962025316,4.907169045410257
353,4144377,FBN,#c144bc,4.994318181818182,4.855966621568383
354,4152020,LHN2,#ebffd4,4.081632653061225,4.498066142753086
355,4152272,FB2N,#ff28fd,4.980295566502463,4.762112898134411
356,4154421,tPN,#59b5df,2.0,2.0003042596348886
357,4173633,CX,#ffb500,5.0,4.907169045410257
358,4180774,FBN,#c144bc,4.996383363471971,4.855966621568383
359,4185530,CX,#ffb500,4.990909090909091,4.907169045410257
360,4188290,O_RG;O_dVNC,#ff9070,4.987421383647798,4.968069666182874
361,4188325,CN2,#acaa59,5.0,4.938320257949494
362,4190567,FBN,#c144bc,5.0,4.855966621568383
363,4195012,MBON,#f9eb4d,4.065747613997879,4.267144471218151
364,4199033,FAN,#b500ff,4.919354838709677,4.761340122833644
365,4201020,FFN,#ba6efd,5.0,4.759212553102881
366,4201555,FB2N,#ff28fd,5.0,4.762112898134411
367,4214582,CN,#8c7700,4.661396574440053,4.70026525608721
368,4215611,O_dSEZ,#b1826d,4.955307262569832,4.885396890549199
369,4227304,KC-1claw,#ff3464,3.765432098765432,4.9189552253481414
370,4227544,KC-4claw,#da015d,4.855670103092783,4.738577809835954
371,4227831,CN2,#acaa59,4.860869565217391,4.938320257949494
372,4227880,unk,#acaac8,5.0,4.815938652569562
373,4228105,unk,#acaac8,4.994,4.815938652569562
374,4228119,unk,#acaac8,4.9416961130742045,4.815938652569562
375,4229950,KC-2claw,#ae083f,3.0,4.505357683710864
376,4230061,KC-1claw,#ff3464,5.0,4.9189552253481414
377,4230739,KC-1claw,#ff3464,5.0,4.9189552253481414
378,4230749,MBON,#f9eb4d,4.043859649122807,4.267144471218151
379,4234009,MBON,#f9eb4d,4.053462940461725,4.267144471218151
380,4234016,FFN,#ba6efd,5.0,4.759212553102881
381,4234559,CN2,#acaa59,4.895910780669145,4.938320257949494
382,4235139,MBIN,#ff8734,4.985195154777927,4.7791471046706056
383,4241192,KC-1claw,#ff3464,5.0,4.9189552253481414
384,4241237,MBON,#f9eb4d,4.462406015037594,4.267144471218151
385,4247099,cLN,#59e2ff,4.75,4.826388888888889
386,4260935,tPN,#59b5df,2.0,2.0003042596348886
387,4274518,CN2,#acaa59,4.956043956043956,4.938320257949494
388,4279887,LHN,#d4e29e,3.117857142857143,4.043118829930298
389,4311241,unk,#acaac8,5.0,4.815938652569562
390,4311586,unk,#acaac8,4.857677902621723,4.815938652569562
391,4319395,LHN,#d4e29e,3.231240428790199,4.043118829930298
392,4324479,unk,#acaac8,4.181818181818182,4.815938652569562
393,4324567,unk,#acaac8,4.983333333333333,4.815938652569562
394,4324898,mPN-olfac,#05b3aa,5.0,4.017946197108091
395,4327684,mPN-multi,#05acc6,4.7924528301886795,4.403877221553456
396,4337398,FB2N,#ff28fd,4.989266547406082,4.762112898134411
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,5.0,4.815938652569562
399,4354933,uPN,#72b8ff,5.0,4.883965286184142
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,3.4688473520249223,4.043118829930298
402,4379603,LHN2,#ebffd4,3.9488372093023254,4.498066142753086
403,4381129,MBIN,#ff8734,4.993877551020408,4.7791471046706056
404,4381377,MBIN-DAN,#db7e01,4.887165021156559,4.8824411014684275
405,4390116,CX,#ffb500,4.970588235294118,4.907169045410257
406,4391317,LHN,#d4e29e,3.1741511500547643,4.043118829930298
407,4391978,mPN-multi,#05acc6,5.0,4.403877221553456
408,4393026,LHN,#d4e29e,3.2887473460721868,4.043118829930298
409,4393049,unk,#acaac8,,4.815938652569562
410,4393350,unk,#acaac8,5.0,4.815938652569562
411,4398543,LHN,#d4e29e,4.15311004784689,4.043118829930298
412,4400767,O_RG,#916e56,4.982142857142857,4.867247793423285
413,4401350,MBON,#f9eb4d,4.056623931623932,4.267144471218151
414,4408362,unk,#acaac8,4.991379310344827,4.815938652569562
415,4408369,unk,#acaac8,5.0,4.815938652569562
416,4408397,FAN,#b500ff,4.972762645914397,4.761340122833644
417,4409374,CN2,#acaa59,4.919732441471572,4.938320257949494
418,4411505,KC-2claw,#ae083f,3.259259259259259,4.505357683710864
419,4411542,CN,#8c7700,4.940140845070423,4.70026525608721
420,4411688,FB2N,#ff28fd,4.575510204081633,4.762112898134411
421,4412036,KC-1claw,#ff3464,,4.9189552253481414
422,4412315,KC-1claw,#ff3464,,4.9189552253481414
423,4414163,MBIN-DAN,#db7e01,4.954436450839329,4.8824411014684275
424,4414184,MBIN-DAN,#db7e01,4.912195121951219,4.8824411014684275
425,4414426,KC-4claw,#da015d,5.0,4.738577809835954
426,4415241,KC-2claw,#ae083f,4.5473684210526315,4.505357683710864
427,4422289,LHN,#d4e29e,3.6503703703703705,4.043118829930298
428,4433197,CX,#ffb500,5.0,4.907169045410257
429,4433960,CN,#8c7700,4.93125,4.70026525608721
430,4444354,KC-1claw,#ff3464,5.0,4.9189552253481414
431,4453485,O_RG-IPC,#916e56,4.976470588235294,4.927503484162486
432,4473922,CN,#8c7700,4.696228338430173,4.70026525608721
433,4493199,uPN,#72b8ff,5.0,4.883965286184142
434,4506509,O_RG-IPC,#916e56,4.937853107344632,4.927503484162486
435,4507955,FFN,#ba6efd,5.0,4.759212553102881
436,4514494,FAN,#b500ff,4.465181058495822,4.761340122833644
437,4515496,unk,#acaac8,4.980281690140845,4.815938652569562
438,4518546,KC-1claw,#ff3464,5.0,4.9189552253481414
439,4523584,O_RG,#916e56,5.0,4.867247793423285
440,4523803,O_RG,#916e56,5.0,4.867247793423285
441,4541081,O_dSEZ,#b1826d,5.0,4.885396890549199
442,4570270,LHN,#d4e29e,3.2298342541436464,4.043118829930298
443,4575178,unk,#acaac8,4.99436936936937,4.815938652569562
444,4591713,unk,#acaac8,5.0,4.815938652569562
445,4598109,MBON,#f9eb4d,4.536028119507908,4.267144471218151
446,4598363,MBON,#f9eb4d,4.088919288645691,4.267144471218151
447,4607160,LHN,#d4e29e,3.183467741935484,4.043118829930298
448,4617479,FBN,#c144bc,4.940035273368607,4.855966621568383
449,4620453,unk,#acaac8,3.296248382923674,4.815938652569562
450,4635057,LHN,#d4e29e,3.4755927475592747,4.043118829930298
451,4636432,LHN,#d4e29e,3.0462962962962963,4.043118829930298
452,4637677,unk,#acaac8,3.7842105263157895,4.815938652569562
453,4651929,uPN,#72b8ff,5.0,4.883965286184142
454,4664256,unk,#acaac8,5.0,4.815938652569562
455,4665186,LHN,#d4e29e,4.957943925233645,4.043118829930298
456,4665627,FFN,#ba6efd,5.0,4.759212553102881
457,4679139,mPN-multi,#05acc6,4.862068965517241,4.403877221553456
458,4680995,LHN,#d4e29e,3.9686162624821684,4.043118829930298
459,4700078,mPN-olfac,#05b3aa,2.847826086956522,4.017946197108091
460,4700182,unk,#acaac8,5.0,4.815938652569562
461,4721087,unk,#acaac8,4.9907407407407405,4.815938652569562
462,4721538,LHN;CN,#959167,4.994708994708994,4.747270166468181
463,4749004,unk,#acaac8,3.72,4.815938652569562
464,4778745,LHN,#d4e29e,3.1331521739130435,4.043118829930298
465,4780707,LHN,#d4e29e,3.0517241379310347,4.043118829930298
466,4785242,LHN2,#ebffd4,4.1334431630971995,4.498066142753086
467,4812481,unk,#acaac8,5.0,4.815938652569562
468,4847079,unk,#acaac8,4.883720930232558,4.815938652569562
469,4849988,CN2,#acaa59,5.0,4.938320257949494
470,4876704,unk,#acaac8,,4.815938652569562
471,4876839,unk,#acaac8,4.812865497076023,4.815938652569562
472,4884579,MBIN-DAN,#db7e01,4.804062126642772,4.8824411014684275
473,4901087,unk,#acaac8,4.9581395348837205,4.815938652569562
474,4917442,CX,#ffb500,4.838709677419355,4.907169045410257
475,4919895,KC,#d60000,5.0,4.9942982456140355
476,4926999,unk,#acaac8,4.00984251968504,4.815938652569562
477,4966994,unk,#acaac8,4.988970588235294,4.815938652569562
478,4982172,KC-4claw,#da015d,5.0,4.738577809835954
479,4983938,unk,#acaac8,4.8,4.815938652569562
480,4985759,LHN,#d4e29e,3.0933040614709113,4.043118829930298
481,4991243,unk,#acaac8,,4.815938652569562
482,5010581,O_RG;O_dVNC,#ff9070,4.948717948717949,4.968069666182874
483,5019924,KC-1claw,#ff3464,5.0,4.9189552253481414
484,5030808,keystone,#009aa0,5.0,5.0
485,5033480,unk,#acaac8,4.536585365853658,4.815938652569562
486,5038920,unk,#acaac8,4.941908713692946,4.815938652569562
487,5051342,KC-1claw,#ff3464,5.0,4.9189552253481414
488,5052370,O_dVNC,#ff9070,4.8076923076923075,4.855152667320567
