inds,id,to_class,color,mean_visit,group_mean_visit
196,3436420,unk,#acaac8,6.737704918032787,6.2670491338227965
197,3450442,mPN-olfac,#05b3aa,2.1192660550458715,2.3024133814075385
198,3450751,LHN2,#ebffd4,3.72972972972973,5.121651986330978
199,3464773,sens-ORN,#00753f,1.0,1.0
200,3465659,sens-ORN,#00753f,1.0,1.0
201,3486381,uPN,#72b8ff,2.3559322033898304,2.1642382421226927
202,3486867,O_dSEZ,#b1826d,4.0,5.949516009477676
203,3486950,unk,#acaac8,2.2241379310344827,6.2670491338227965
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,4.627118644067797,4.240474777282582
206,3498479,unk,#acaac8,7.06140350877193,6.2670491338227965
207,3511996,sens-ORN,#00753f,1.0,1.0
208,3522293,KC-5claw,#ff3628,3.933333333333333,4.065203858843437
209,3538129,mPN-olfac,#05b3aa,2.161849710982659,2.3024133814075385
210,3539170,unk,#acaac8,4.125,6.2670491338227965
211,3543931,unk,#acaac8,,6.2670491338227965
212,3547397,sens-ORN,#00753f,1.0,1.0
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,6.565217391304348,6.820473128128559
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,3.9696969696969697,4.486771474892596
217,3592997,sens-ORN,#00753f,1.0,1.0
218,3595837,O_dVNC,#ff9070,7.6,7.092467093295708
219,3598000,O_dVNC,#ff9070,7.428571428571429,7.092467093295708
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,7.0669856459330145,7.092467093295708
223,3622234,FFN,#ba6efd,5.8125,6.366531740651948
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,,6.2670491338227965
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,5.5,4.240474777282582
229,3690921,tPN,#59b5df,,5.525
230,3694515,sens-ORN,#00753f,1.0,1.0
231,3707204,LHN2,#ebffd4,4.535714285714286,5.121651986330978
232,3708875,sens-ORN,#00753f,1.0,1.0
233,3712893,mPN-olfac,#05b3aa,2.324324324324324,2.3024133814075385
234,3716797,sens-ORN,#00753f,1.0,1.0
235,3726990,LHN2,#ebffd4,5.421052631578948,5.121651986330978
236,3727004,O_RG,#916e56,6.0,6.500968525371365
237,3727026,O_RG,#916e56,7.0,6.500968525371365
238,3729496,O_dSEZ,#b1826d,7.0,5.949516009477676
239,3729504,unk,#acaac8,6.769230769230769,6.2670491338227965
240,3732322,unk,#acaac8,,6.2670491338227965
241,3736500,unk,#acaac8,2.8596491228070176,6.2670491338227965
242,3756659,tPN,#59b5df,3.0,5.525
243,3762317,O_dSEZ,#b1826d,7.6,5.949516009477676
244,3762787,O_RG,#916e56,7.0,6.500968525371365
245,3764792,O_dVNC,#ff9070,6.625,7.092467093295708
246,3765728,unk,#acaac8,5.675,6.2670491338227965
247,3765735,LHN2,#ebffd4,5.444444444444445,5.121651986330978
248,3768025,sens-ORN,#00753f,1.0,1.0
249,3771794,sens-ORN,#00753f,1.0,1.0
250,3774568,sens-ORN,#00753f,1.0,1.0
251,3790004,sens-ORN,#00753f,1.0,1.0
252,3793681,unk,#acaac8,7.769230769230769,6.2670491338227965
253,3793760,unk,#acaac8,7.044,6.2670491338227965
254,3794023,LHN,#d4e29e,4.612903225806452,4.443718133803009
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,5.949516009477676
258,3806573,pLN,#00ebed,2.0751445086705202,2.1081636699865562
259,3806652,O_dSEZ,#b1826d,2.5921052631578947,5.949516009477676
260,3813487,MBIN-OAN,#ffa52f,7.930232558139535,7.249614433140207
261,3813723,sens-ORN,#00753f,1.0,1.0
262,3814175,LHN,#d4e29e,4.2521008403361344,4.443718133803009
263,3814635,unk,#acaac8,4.333333333333333,6.2670491338227965
264,3814651,LHN,#d4e29e,4.705882352941177,4.443718133803009
265,3814701,O_dSEZ,#b1826d,4.212121212121212,5.949516009477676
266,3814853,LHN,#d4e29e,4.237704918032787,4.443718133803009
267,3819157,KC-4claw,#da015d,4.0227272727272725,4.240474777282582
268,3819171,KC-4claw,#da015d,4.424242424242424,4.240474777282582
269,3819859,unk,#acaac8,,6.2670491338227965
270,3820148,unk,#acaac8,6.147058823529412,6.2670491338227965
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,1.0,1.0
273,3840345,sens-ORN,#00753f,1.0,1.0
274,3844799,unk,#acaac8,4.090909090909091,6.2670491338227965
275,3844961,unk,#acaac8,,6.2670491338227965
276,3848843,unk,#acaac8,4.0,6.2670491338227965
277,3862443,unk,#acaac8,5.222222222222222,6.2670491338227965
278,3865952,sens-ORN,#00753f,1.0,1.0
279,3869488,tPN,#59b5df,3.2,5.525
280,3872653,sens-ORN,#00753f,1.0,1.0
281,3882998,unk,#acaac8,6.0,6.2670491338227965
282,3885215,sens-ORN,#00753f,1.0,1.0
283,3886356,MBIN-DAN,#db7e01,7.186311787072244,7.089648562046981
284,3890028,MBIN,#ff8734,6.810089020771513,6.789977454839378
285,3893195,sens-ORN,#00753f,1.0,1.0
286,3896629,sens-ORN,#00753f,1.0,1.0
287,3913613,LHN,#d4e29e,4.238095238095238,4.443718133803009
288,3913620,CN,#8c7700,5.895582329317269,6.179111443390035
289,3913629,LHN,#d4e29e,4.197604790419161,4.443718133803009
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,8.0,7.386066729323309
292,3926438,O_RG,#916e56,6.5,6.500968525371365
293,3926669,O_RG,#916e56,4.0,6.500968525371365
294,3926904,O_RG-ITP,#916e56,6.875,7.386066729323309
295,3928522,O_RG,#916e56,5.666666666666667,6.500968525371365
296,3928574,O_RG-CA-LP,#916e56,4.769230769230769,5.19218125196386
297,3928652,O_RG-CA-LP,#916e56,4.6521739130434785,5.19218125196386
298,3930411,LHN2,#ebffd4,3.8222222222222224,5.121651986330978
299,3931398,unk,#acaac8,7.0,6.2670491338227965
300,3932136,LHN,#d4e29e,5.064516129032258,4.443718133803009
301,3944330,O_dSEZ,#b1826d,7.285714285714286,5.949516009477676
302,3944626,O_dSEZ,#b1826d,6.777777777777778,5.949516009477676
303,3945136,unk,#acaac8,6.678571428571429,6.2670491338227965
304,3945225,unk,#acaac8,7.12,6.2670491338227965
305,3945232,FFN,#ba6efd,7.3,6.366531740651948
306,3945246,FB2N,#ff28fd,7.048128342245989,6.666748609544476
307,3945394,unk,#acaac8,7.318181818181818,6.2670491338227965
308,3945454,FFN,#ba6efd,7.545454545454546,6.366531740651948
309,3945756,unk,#acaac8,6.21875,6.2670491338227965
310,3946166,O_dVNC,#ff9070,7.04516129032258,7.092467093295708
311,3946364,LHN2,#ebffd4,5.444444444444445,5.121651986330978
312,3946432,LHN,#d4e29e,4.85,4.443718133803009
313,3946569,LHN,#d4e29e,4.647058823529412,4.443718133803009
314,3954014,sens-ORN,#00753f,1.0,1.0
315,3958234,sens-ORN,#00753f,1.0,1.0
316,3963891,sens-ORN,#00753f,1.0,1.0
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,7.36697247706422,7.2854599227426355
319,3980315,sens-ORN,#00753f,1.0,1.0
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,8.0,5.525
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,8.268907563025211,7.708362340460807
324,4022539,MBON,#f9eb4d,6.118518518518519,6.064926855065953
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,4.873333333333333,6.179111443390035
328,4073353,sens-ORN,#00753f,1.0,1.0
329,4076389,sens-ORN,#00753f,1.0,1.0
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,4.5344827586206895,4.443718133803009
333,4101295,LHN,#d4e29e,3.7265625,4.443718133803009
334,4101621,LHN,#d4e29e,3.785276073619632,4.443718133803009
335,4102413,LHN,#d4e29e,4.274193548387097,4.443718133803009
336,4103336,FB2N,#ff28fd,7.434782608695652,6.666748609544476
337,4108016,tPN,#59b5df,8.0,5.525
338,4108720,LHN,#d4e29e,3.725,4.443718133803009
339,4110483,O_dVNC,#ff9070,8.0,7.092467093295708
340,4114133,FB2N,#ff28fd,5.716666666666667,6.666748609544476
341,4116174,O_dSEZ,#b1826d,2.3986486486486487,5.949516009477676
342,4117305,KC-1claw,#ff3464,3.8,4.03443212512724
343,4119387,mPN-olfac,#05b3aa,2.2951541850220263,2.3024133814075385
344,4127096,unk,#acaac8,6.3,6.2670491338227965
345,4127707,LHN,#d4e29e,4.5,4.443718133803009
346,4127926,unk,#acaac8,5.1875,6.2670491338227965
347,4127938,unk,#acaac8,7.0,6.2670491338227965
348,4127944,unk,#acaac8,,6.2670491338227965
349,4128002,LHN2,#ebffd4,3.6666666666666665,5.121651986330978
350,4130960,unk,#acaac8,5.5,6.2670491338227965
351,4134539,KC-3claw,#ac1a13,5.142857142857143,4.486771474892596
352,4142619,CX,#ffb500,7.561643835616438,7.708362340460807
353,4144377,FBN,#c144bc,7.358851674641149,7.031920621918405
354,4152020,LHN2,#ebffd4,3.75,5.121651986330978
355,4152272,FB2N,#ff28fd,7.532608695652174,6.666748609544476
356,4154421,tPN,#59b5df,10.0,5.525
357,4173633,CX,#ffb500,8.3,7.708362340460807
358,4180774,FBN,#c144bc,7.127272727272727,7.031920621918405
359,4185530,CX,#ffb500,7.65,7.708362340460807
360,4188290,O_RG;O_dVNC,#ff9070,7.415094339622642,7.246008708272859
361,4188325,CN2,#acaa59,7.467391304347826,7.231200996015342
362,4190567,FBN,#c144bc,8.233333333333333,7.031920621918405
363,4195012,MBON,#f9eb4d,5.214285714285714,6.064926855065953
364,4199033,FAN,#b500ff,7.748201438848921,7.137909565240735
365,4201020,FFN,#ba6efd,8.818181818181818,6.366531740651948
366,4201555,FB2N,#ff28fd,7.944444444444445,6.666748609544476
367,4214582,CN,#8c7700,6.935294117647059,6.179111443390035
368,4215611,O_dSEZ,#b1826d,7.875,5.949516009477676
369,4227304,KC-1claw,#ff3464,4.171428571428572,4.03443212512724
370,4227544,KC-4claw,#da015d,4.837837837837838,4.240474777282582
371,4227831,CN2,#acaa59,7.0,7.231200996015342
372,4227880,unk,#acaac8,6.55,6.2670491338227965
373,4228105,unk,#acaac8,7.4,6.2670491338227965
374,4228119,unk,#acaac8,7.466666666666667,6.2670491338227965
375,4229950,KC-2claw,#ae083f,4.0,4.046860863646027
376,4230061,KC-1claw,#ff3464,3.4193548387096775,4.03443212512724
377,4230739,KC-1claw,#ff3464,3.676470588235294,4.03443212512724
378,4230749,MBON,#f9eb4d,5.448,6.064926855065953
379,4234009,MBON,#f9eb4d,5.454545454545454,6.064926855065953
380,4234016,FFN,#ba6efd,7.818181818181818,6.366531740651948
381,4234559,CN2,#acaa59,7.21,7.231200996015342
382,4235139,MBIN,#ff8734,7.691358024691358,6.789977454839378
383,4241192,KC-1claw,#ff3464,6.25,4.03443212512724
384,4241237,MBON,#f9eb4d,6.711743772241993,6.064926855065953
385,4247099,cLN,#59e2ff,2.4545454545454546,2.3062880429429726
386,4260935,tPN,#59b5df,3.0,5.525
387,4274518,CN2,#acaa59,7.2727272727272725,7.231200996015342
388,4279887,LHN,#d4e29e,4.625,4.443718133803009
389,4311241,unk,#acaac8,7.604651162790698,6.2670491338227965
390,4311586,unk,#acaac8,4.612903225806452,6.2670491338227965
391,4319395,LHN,#d4e29e,4.75,4.443718133803009
392,4324479,unk,#acaac8,,6.2670491338227965
393,4324567,unk,#acaac8,8.098360655737705,6.2670491338227965
394,4324898,mPN-olfac,#05b3aa,2.2266666666666666,2.3024133814075385
395,4327684,mPN-multi,#05acc6,2.6,2.7779572330133657
396,4337398,FB2N,#ff28fd,7.797101449275362,6.666748609544476
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,7.2592592592592595,6.2670491338227965
399,4354933,uPN,#72b8ff,2.0307692307692307,2.1642382421226927
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,4.704545454545454,4.443718133803009
402,4379603,LHN2,#ebffd4,4.473684210526316,5.121651986330978
403,4381129,MBIN,#ff8734,7.661538461538462,6.789977454839378
404,4381377,MBIN-DAN,#db7e01,7.366935483870968,7.089648562046981
405,4390116,CX,#ffb500,8.0,7.708362340460807
406,4391317,LHN,#d4e29e,4.1521739130434785,4.443718133803009
407,4391978,mPN-multi,#05acc6,2.9215686274509802,2.7779572330133657
408,4393026,LHN,#d4e29e,3.6666666666666665,4.443718133803009
409,4393049,unk,#acaac8,3.0,6.2670491338227965
410,4393350,unk,#acaac8,4.0,6.2670491338227965
411,4398543,LHN,#d4e29e,4.254545454545455,4.443718133803009
412,4400767,O_RG,#916e56,7.571428571428571,6.500968525371365
413,4401350,MBON,#f9eb4d,6.7299270072992705,6.064926855065953
414,4408362,unk,#acaac8,7.64,6.2670491338227965
415,4408369,unk,#acaac8,7.2,6.2670491338227965
416,4408397,FAN,#b500ff,7.689473684210526,7.137909565240735
417,4409374,CN2,#acaa59,7.325581395348837,7.231200996015342
418,4411505,KC-2claw,#ae083f,3.8333333333333335,4.046860863646027
419,4411542,CN,#8c7700,6.954285714285715,6.179111443390035
420,4411688,FB2N,#ff28fd,7.010230179028133,6.666748609544476
421,4412036,KC-1claw,#ff3464,3.3181818181818183,4.03443212512724
422,4412315,KC-1claw,#ff3464,,4.03443212512724
423,4414163,MBIN-DAN,#db7e01,7.222222222222222,7.089648562046981
424,4414184,MBIN-DAN,#db7e01,6.779661016949152,7.089648562046981
425,4414426,KC-4claw,#da015d,4.083333333333333,4.240474777282582
426,4415241,KC-2claw,#ae083f,4.868852459016393,4.046860863646027
427,4422289,LHN,#d4e29e,3.8473282442748094,4.443718133803009
428,4433197,CX,#ffb500,8.357142857142858,7.708362340460807
429,4433960,CN,#8c7700,6.75,6.179111443390035
430,4444354,KC-1claw,#ff3464,3.2962962962962963,4.03443212512724
431,4453485,O_RG-IPC,#916e56,7.025974025974026,6.820473128128559
432,4473922,CN,#8c7700,6.716049382716049,6.179111443390035
433,4493199,uPN,#72b8ff,2.1206896551724137,2.1642382421226927
434,4506509,O_RG-IPC,#916e56,6.975609756097561,6.820473128128559
435,4507955,FFN,#ba6efd,7.25,6.366531740651948
436,4514494,FAN,#b500ff,5.881578947368421,7.137909565240735
437,4515496,unk,#acaac8,7.321428571428571,6.2670491338227965
438,4518546,KC-1claw,#ff3464,3.8,4.03443212512724
439,4523584,O_RG,#916e56,7.297297297297297,6.500968525371365
440,4523803,O_RG,#916e56,7.434782608695652,6.500968525371365
441,4541081,O_dSEZ,#b1826d,3.5,5.949516009477676
442,4570270,LHN,#d4e29e,4.2727272727272725,4.443718133803009
443,4575178,unk,#acaac8,7.097744360902255,6.2670491338227965
444,4591713,unk,#acaac8,8.066666666666666,6.2670491338227965
445,4598109,MBON,#f9eb4d,6.775862068965517,6.064926855065953
446,4598363,MBON,#f9eb4d,6.2046511627906975,6.064926855065953
447,4607160,LHN,#d4e29e,4.076923076923077,4.443718133803009
448,4617479,FBN,#c144bc,7.423728813559322,7.031920621918405
449,4620453,unk,#acaac8,4.666666666666667,6.2670491338227965
450,4635057,LHN,#d4e29e,4.317073170731708,4.443718133803009
451,4636432,LHN,#d4e29e,4.842105263157895,4.443718133803009
452,4637677,unk,#acaac8,5.2,6.2670491338227965
453,4651929,uPN,#72b8ff,2.2222222222222223,2.1642382421226927
454,4664256,unk,#acaac8,4.333333333333333,6.2670491338227965
455,4665186,LHN,#d4e29e,5.095238095238095,4.443718133803009
456,4665627,FFN,#ba6efd,8.0,6.366531740651948
457,4679139,mPN-multi,#05acc6,2.9,2.7779572330133657
458,4680995,LHN,#d4e29e,4.123529411764705,4.443718133803009
459,4700078,mPN-olfac,#05b3aa,2.2164502164502164,2.3024133814075385
460,4700182,unk,#acaac8,2.992,6.2670491338227965
461,4721087,unk,#acaac8,7.823529411764706,6.2670491338227965
462,4721538,LHN;CN,#959167,6.326797385620915,5.067288728730555
463,4749004,unk,#acaac8,8.452380952380953,6.2670491338227965
464,4778745,LHN,#d4e29e,3.1,4.443718133803009
465,4780707,LHN,#d4e29e,4.0246913580246915,4.443718133803009
466,4785242,LHN2,#ebffd4,4.837837837837838,5.121651986330978
467,4812481,unk,#acaac8,7.631578947368421,6.2670491338227965
468,4847079,unk,#acaac8,7.526315789473684,6.2670491338227965
469,4849988,CN2,#acaa59,7.455445544554456,7.231200996015342
470,4876704,unk,#acaac8,,6.2670491338227965
471,4876839,unk,#acaac8,7.066666666666666,6.2670491338227965
472,4884579,MBIN-DAN,#db7e01,7.126168224299065,7.089648562046981
473,4901087,unk,#acaac8,6.55,6.2670491338227965
474,4917442,CX,#ffb500,8.037037037037036,7.708362340460807
475,4919895,KC,#d60000,5.7,5.54125233426704
476,4926999,unk,#acaac8,4.625,6.2670491338227965
477,4966994,unk,#acaac8,7.8561643835616435,6.2670491338227965
478,4982172,KC-4claw,#da015d,3.8461538461538463,4.240474777282582
479,4983938,unk,#acaac8,5.0,6.2670491338227965
480,4985759,LHN,#d4e29e,5.0,4.443718133803009
481,4991243,unk,#acaac8,4.0,6.2670491338227965
482,5010581,O_RG;O_dVNC,#ff9070,7.076923076923077,7.246008708272859
