inds,id,to_class,color,mean_visit,group_mean_visit
69,2209091,sens-photoRh5,#54823b,1.0,1.0
70,2215247,sens-photoRh6,#3b6d01,1.0,1.0
71,2215447,sens-photoRh6,#3b6d01,1.0,1.0
72,2215622,sens-photoRh6,#3b6d01,1.0,1.0
73,2216131,sens-photoRh6,#3b6d01,1.0,1.0
74,2216187,sens-photoRh5,#54823b,1.0,1.0
75,2216445,sens-photoRh6,#3b6d01,1.0,1.0
76,2260755,O_RG,#916e56,7.722222222222222,6.558062469804524
77,2283495,O_RG-IPC,#916e56,5.770833333333333,5.992107793269449
78,2284021,sens-AN,#018700,,
79,2340336,sens-AN,#018700,,
80,2355126,O_RG-IPC,#916e56,6.0,5.992107793269449
81,2357110,O_RG-IPC,#916e56,5.708333333333333,5.992107793269449
82,2369444,LHN;CN,#959167,5.36,4.774765837490777
83,2379529,unk,#acaac8,7.25531914893617,6.449408913387867
84,2379544,unk,#acaac8,6.651162790697675,6.449408913387867
85,2391092,motor-mPaN,#000000,,
86,2438653,unk,#acaac8,5.758064516129032,6.449408913387867
87,2439067,LHN,#d4e29e,5.2631578947368425,5.66129060188713
88,2439134,LHN,#d4e29e,4.608247422680412,5.66129060188713
89,2439150,unk,#acaac8,5.961538461538462,6.449408913387867
90,2456826,sens-AN,#018700,,
91,2495308,sens-PaN,#67aa00,,
92,2504517,unk,#acaac8,6.396551724137931,6.449408913387867
93,2505266,unk,#acaac8,6.414285714285715,6.449408913387867
94,2506050,MBIN-DAN,#db7e01,5.18,5.348523886863792
95,2512602,LON,#97bca8,2.295774647887324,2.1939454098213584
96,2532841,sens-photoRh6,#3b6d01,1.0,1.0
97,2544902,sens-photoRh6,#3b6d01,1.0,1.0
98,2552701,sens-photoRh5,#54823b,1.0,1.0
99,2557644,unk,#acaac8,,6.449408913387867
100,2568465,mPN-multi,#05acc6,7.081081081081081,7.324226368065389
101,2568522,unk,#acaac8,8.0,6.449408913387867
102,2571761,sens-ORN,#00753f,,
103,2582391,sens-ORN,#00753f,,
104,2584838,sens-ORN,#00753f,,
105,2597151,unk,#acaac8,5.37,6.449408913387867
106,2608843,sens-ORN,#00753f,,
107,2610744,sens-AN,#018700,,
108,2611805,sens-ORN,#00753f,,
109,2612527,mPN-multi,#05acc6,8.75,7.324226368065389
110,2628785,unk,#acaac8,4.475409836065574,6.449408913387867
111,2648254,O_dSEZ,#b1826d,6.758620689655173,6.488206992648933
112,2650887,CN2,#acaa59,5.4,5.59056559145074
113,2652641,unk,#acaac8,,6.449408913387867
114,2655798,unk,#acaac8,6.23943661971831,6.449408913387867
115,2659386,O_RG,#916e56,6.220779220779221,6.558062469804524
116,2659504,unk,#acaac8,7.016949152542373,6.449408913387867
117,2663649,O_dUnk,#a55949,6.243243243243243,6.380574358368369
118,2667061,FFN,#ba6efd,5.5473684210526315,6.315837622547001
119,2667980,unk,#acaac8,5.897435897435898,6.449408913387867
120,2669331,LHN2,#ebffd4,5.8428571428571425,5.929736713135223
121,2669844,O_dVNC,#ff9070,6.2727272727272725,6.128976864599519
122,2670619,O_dVNC,#ff9070,6.18,6.128976864599519
123,2772093,unk,#acaac8,8.205128205128204,6.449408913387867
124,2775707,LON,#97bca8,2.1744186046511627,2.1939454098213584
125,2775943,LON,#97bca8,2.22972972972973,2.1939454098213584
126,2776773,LHN,#d4e29e,5.1375,5.66129060188713
127,2797480,LHN2,#ebffd4,5.325301204819277,5.929736713135223
128,2846555,unk,#acaac8,7.0344827586206895,6.449408913387867
129,2852273,O_RG-IPC,#916e56,5.989247311827957,5.992107793269449
130,2854715,LHN2,#ebffd4,5.459183673469388,5.929736713135223
131,2878185,unk,#acaac8,7.0,6.449408913387867
132,2881070,unk,#acaac8,7.195652173913044,6.449408913387867
133,2885630,unk,#acaac8,6.5,6.449408913387867
134,2910892,unk,#acaac8,,6.449408913387867
135,2911847,unk,#acaac8,7.758620689655173,6.449408913387867
136,2914206,LHN,#d4e29e,5.241758241758242,5.66129060188713
137,2920061,unk,#acaac8,6.0212765957446805,6.449408913387867
138,2920554,unk,#acaac8,5.34,6.449408913387867
139,2921933,LHN,#d4e29e,4.931818181818182,5.66129060188713
140,2932028,LHN,#d4e29e,6.034090909090909,5.66129060188713
141,2935173,LHN,#d4e29e,6.139784946236559,5.66129060188713
142,2935198,LHN2,#ebffd4,4.925531914893617,5.929736713135223
143,2963280,LHN,#d4e29e,5.171717171717172,5.66129060188713
144,2964760,unk,#acaac8,7.479166666666667,6.449408913387867
145,2966602,LHN;CN,#959167,4.98,4.774765837490777
146,2979486,LHN,#d4e29e,6.602941176470588,5.66129060188713
147,2979675,unk,#acaac8,6.195402298850575,6.449408913387867
148,2988292,LHN2,#ebffd4,5.0,5.929736713135223
149,3002410,tPN,#59b5df,7.5,7.202567693744165
150,3009700,O_dVNC,#ff9070,6.698630136986301,6.128976864599519
151,3010486,LHN2,#ebffd4,5.523809523809524,5.929736713135223
152,3021609,unk,#acaac8,5.082474226804123,6.449408913387867
153,3027876,unk,#acaac8,4.77,6.449408913387867
154,3032520,sens-MN,#366962,,
155,3036249,sens-MN,#366962,,
156,3043970,unk,#acaac8,6.311111111111111,6.449408913387867
157,3044500,O_dSEZ,#b1826d,5.24,6.488206992648933
158,3046503,O_RG-IPC,#916e56,6.010416666666667,5.992107793269449
159,3048606,O_dVNC,#ff9070,7.114754098360656,6.128976864599519
160,3050645,sens-MN,#366962,,
161,3054101,sens-MN,#366962,,
162,3058132,unk,#acaac8,7.466666666666667,6.449408913387867
163,3060480,unk,#acaac8,6.223684210526316,6.449408913387867
164,3061422,unk,#acaac8,7.083333333333333,6.449408913387867
165,3071301,sens-MN,#366962,,
166,3122533,unk,#acaac8,6.909090909090909,6.449408913387867
167,3123905,sens-MN,#366962,,
168,3149791,unk,#acaac8,5.863636363636363,6.449408913387867
169,3157405,CN,#8c7700,6.091836734693878,5.158284463950219
170,3158085,unk,#acaac8,5.4,6.449408913387867
171,3158123,LHN,#d4e29e,5.3578947368421055,5.66129060188713
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,7.0,6.449408913387867
174,3166836,unk,#acaac8,6.226415094339623,6.449408913387867
175,3167039,unk,#acaac8,6.311475409836065,6.449408913387867
176,3180681,unk,#acaac8,6.857142857142857,6.449408913387867
177,3182103,unk,#acaac8,7.71875,6.449408913387867
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,,
180,3232277,CN,#8c7700,6.192982456140351,5.158284463950219
181,3232808,unk,#acaac8,5.516666666666667,6.449408913387867
182,3234817,APL,#ff6200,5.27,5.48
183,3235409,unk,#acaac8,6.438202247191011,6.449408913387867
184,3251140,unk,#acaac8,6.081081081081081,6.449408913387867
185,3272218,unk,#acaac8,7.083333333333333,6.449408913387867
186,3276003,unk,#acaac8,5.3,6.449408913387867
187,3281684,O_RG-IPC,#916e56,6.185714285714286,5.992107793269449
188,3299214,MBON,#f9eb4d,5.94,5.512910414621832
189,3340561,motor-mAN,#000000,,7.793589743589743
190,3347708,KC-1claw,#ff3464,6.9375,7.120371006269598
191,3347834,KC-3claw,#ac1a13,6.521739130434782,6.628999100188032
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,5.7,6.449408913387867
195,3420915,FFN,#ba6efd,6.785714285714286,6.315837622547001
196,3436420,unk,#acaac8,5.670103092783505,6.449408913387867
197,3450442,mPN-olfac,#05b3aa,7.24,7.362333050614765
198,3450751,LHN2,#ebffd4,5.490909090909091,5.929736713135223
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,9.4,7.661277905255639
202,3486867,O_dSEZ,#b1826d,,6.488206992648933
203,3486950,unk,#acaac8,8.0,6.449408913387867
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,6.344262295081967,6.788277491243843
206,3498479,unk,#acaac8,5.91,6.449408913387867
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,7.428571428571429,6.922851037148747
209,3538129,mPN-olfac,#05b3aa,7.8,7.362333050614765
210,3539170,unk,#acaac8,7.5,6.449408913387867
211,3543931,unk,#acaac8,7.5,6.449408913387867
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,6.087912087912088,5.992107793269449
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,6.634146341463414,6.628999100188032
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,6.717391304347826,6.128976864599519
219,3598000,O_dVNC,#ff9070,6.421052631578948,6.128976864599519
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,5.03,6.128976864599519
223,3622234,FFN,#ba6efd,6.72,6.315837622547001
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,6.0,6.449408913387867
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,6.078125,6.788277491243843
229,3690921,tPN,#59b5df,,7.202567693744165
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,6.310344827586207,5.929736713135223
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,6.978260869565218,7.362333050614765
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,6.373333333333333,5.929736713135223
236,3727004,O_RG,#916e56,7.538461538461538,6.558062469804524
237,3727026,O_RG,#916e56,6.75,6.558062469804524
238,3729496,O_dSEZ,#b1826d,6.403846153846154,6.488206992648933
239,3729504,unk,#acaac8,6.619718309859155,6.449408913387867
240,3732322,unk,#acaac8,,6.449408913387867
241,3736500,unk,#acaac8,6.708333333333333,6.449408913387867
242,3756659,tPN,#59b5df,8.333333333333334,7.202567693744165
243,3762317,O_dSEZ,#b1826d,6.0,6.488206992648933
244,3762787,O_RG,#916e56,7.037735849056604,6.558062469804524
245,3764792,O_dVNC,#ff9070,5.36,6.128976864599519
246,3765728,unk,#acaac8,5.652631578947369,6.449408913387867
247,3765735,LHN2,#ebffd4,4.333333333333333,5.929736713135223
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,6.257575757575758,6.449408913387867
253,3793760,unk,#acaac8,5.16,6.449408913387867
254,3794023,LHN,#d4e29e,5.885057471264368,5.66129060188713
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,6.488206992648933
258,3806573,pLN,#00ebed,7.0,7.22968253968254
259,3806652,O_dSEZ,#b1826d,7.173913043478261,6.488206992648933
260,3813487,MBIN-OAN,#ffa52f,5.813953488372093,5.655546193311612
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,5.702127659574468,5.66129060188713
263,3814635,unk,#acaac8,7.0,6.449408913387867
264,3814651,LHN,#d4e29e,6.185185185185185,5.66129060188713
265,3814701,O_dSEZ,#b1826d,6.5058823529411764,6.488206992648933
266,3814853,LHN,#d4e29e,5.489795918367347,5.66129060188713
267,3819157,KC-4claw,#da015d,7.162162162162162,6.788277491243843
268,3819171,KC-4claw,#da015d,6.821428571428571,6.788277491243843
269,3819859,unk,#acaac8,6.575757575757576,6.449408913387867
270,3820148,unk,#acaac8,6.044943820224719,6.449408913387867
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,6.7,6.449408913387867
275,3844961,unk,#acaac8,9.0,6.449408913387867
276,3848843,unk,#acaac8,9.0,6.449408913387867
277,3862443,unk,#acaac8,5.302631578947368,6.449408913387867
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,6.857142857142857,7.202567693744165
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,5.679245283018868,6.449408913387867
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,5.1,5.348523886863792
284,3890028,MBIN,#ff8734,4.9,5.559134191221271
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,4.229166666666667,5.66129060188713
288,3913620,CN,#8c7700,3.73,5.158284463950219
289,3913629,LHN,#d4e29e,4.06,5.66129060188713
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,6.625,6.491840476309101
292,3926438,O_RG,#916e56,7.37037037037037,6.558062469804524
293,3926669,O_RG,#916e56,7.368421052631579,6.558062469804524
294,3926904,O_RG-ITP,#916e56,6.5227272727272725,6.491840476309101
295,3928522,O_RG,#916e56,5.525252525252525,6.558062469804524
296,3928574,O_RG-CA-LP,#916e56,6.136986301369863,6.133925142251776
297,3928652,O_RG-CA-LP,#916e56,6.308641975308642,6.133925142251776
298,3930411,LHN2,#ebffd4,6.063291139240507,5.929736713135223
299,3931398,unk,#acaac8,5.02,6.449408913387867
300,3932136,LHN,#d4e29e,4.275510204081633,5.66129060188713
301,3944330,O_dSEZ,#b1826d,5.838235294117647,6.488206992648933
302,3944626,O_dSEZ,#b1826d,5.24,6.488206992648933
303,3945136,unk,#acaac8,5.8352941176470585,6.449408913387867
304,3945225,unk,#acaac8,6.170212765957447,6.449408913387867
305,3945232,FFN,#ba6efd,6.779661016949152,6.315837622547001
306,3945246,FB2N,#ff28fd,4.91,5.405361487548966
307,3945394,unk,#acaac8,6.544303797468355,6.449408913387867
308,3945454,FFN,#ba6efd,6.868852459016393,6.315837622547001
309,3945756,unk,#acaac8,5.444444444444445,6.449408913387867
310,3946166,O_dVNC,#ff9070,5.16,6.128976864599519
311,3946364,LHN2,#ebffd4,5.391752577319588,5.929736713135223
312,3946432,LHN,#d4e29e,5.314606741573034,5.66129060188713
313,3946569,LHN,#d4e29e,5.833333333333333,5.66129060188713
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,5.414141414141414,5.317070707070707
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,7.4,7.202567693744165
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,6.183673469387755,6.158511452200781
324,4022539,MBON,#f9eb4d,4.39,5.512910414621832
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,4.72,5.158284463950219
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,5.375,5.66129060188713
333,4101295,LHN,#d4e29e,6.3625,5.66129060188713
334,4101621,LHN,#d4e29e,5.967741935483871,5.66129060188713
335,4102413,LHN,#d4e29e,5.988888888888889,5.66129060188713
336,4103336,FB2N,#ff28fd,5.37,5.405361487548966
337,4108016,tPN,#59b5df,6.888888888888889,7.202567693744165
338,4108720,LHN,#d4e29e,6.377049180327869,5.66129060188713
339,4110483,O_dVNC,#ff9070,6.903846153846154,6.128976864599519
340,4114133,FB2N,#ff28fd,4.936842105263158,5.405361487548966
341,4116174,O_dSEZ,#b1826d,7.136363636363637,6.488206992648933
342,4117305,KC-1claw,#ff3464,8.125,7.120371006269598
343,4119387,mPN-olfac,#05b3aa,7.0476190476190474,7.362333050614765
344,4127096,unk,#acaac8,5.954545454545454,6.449408913387867
345,4127707,LHN,#d4e29e,5.217391304347826,5.66129060188713
346,4127926,unk,#acaac8,6.791044776119403,6.449408913387867
347,4127938,unk,#acaac8,5.588235294117647,6.449408913387867
348,4127944,unk,#acaac8,7.068965517241379,6.449408913387867
349,4128002,LHN2,#ebffd4,7.4,5.929736713135223
350,4130960,unk,#acaac8,6.5,6.449408913387867
351,4134539,KC-3claw,#ac1a13,7.222222222222222,6.628999100188032
352,4142619,CX,#ffb500,5.989130434782608,6.158511452200781
353,4144377,FBN,#c144bc,5.53,5.668940378765221
354,4152020,LHN2,#ebffd4,6.677966101694915,5.929736713135223
355,4152272,FB2N,#ff28fd,5.708333333333333,5.405361487548966
356,4154421,tPN,#59b5df,6.411764705882353,7.202567693744165
357,4173633,CX,#ffb500,6.7625,6.158511452200781
358,4180774,FBN,#c144bc,5.680412371134021,5.668940378765221
359,4185530,CX,#ffb500,6.546875,6.158511452200781
360,4188290,O_RG;O_dVNC,#ff9070,5.777777777777778,5.888888888888889
361,4188325,CN2,#acaa59,5.928571428571429,5.59056559145074
362,4190567,FBN,#c144bc,6.622222222222222,5.668940378765221
363,4195012,MBON,#f9eb4d,5.11,5.512910414621832
364,4199033,FAN,#b500ff,5.73,5.476440527726242
365,4201020,FFN,#ba6efd,7.163043478260869,6.315837622547001
366,4201555,FB2N,#ff28fd,6.741935483870968,5.405361487548966
367,4214582,CN,#8c7700,5.2,5.158284463950219
368,4215611,O_dSEZ,#b1826d,6.3164556962025316,6.488206992648933
369,4227304,KC-1claw,#ff3464,7.119047619047619,7.120371006269598
370,4227544,KC-4claw,#da015d,3.91044776119403,6.788277491243843
371,4227831,CN2,#acaa59,5.85,5.59056559145074
372,4227880,unk,#acaac8,6.380434782608695,6.449408913387867
373,4228105,unk,#acaac8,6.549450549450549,6.449408913387867
374,4228119,unk,#acaac8,5.707070707070707,6.449408913387867
375,4229950,KC-2claw,#ae083f,7.428571428571429,7.270774627899915
376,4230061,KC-1claw,#ff3464,6.678571428571429,7.120371006269598
377,4230739,KC-1claw,#ff3464,7.411764705882353,7.120371006269598
378,4230749,MBON,#f9eb4d,5.24,5.512910414621832
379,4234009,MBON,#f9eb4d,5.79,5.512910414621832
380,4234016,FFN,#ba6efd,6.246753246753247,6.315837622547001
381,4234559,CN2,#acaa59,5.67,5.59056559145074
382,4235139,MBIN,#ff8734,5.92,5.559134191221271
383,4241192,KC-1claw,#ff3464,6.478260869565218,7.120371006269598
384,4241237,MBON,#f9eb4d,5.46,5.512910414621832
385,4247099,cLN,#59e2ff,6.909090909090909,7.2272727272727275
386,4260935,tPN,#59b5df,7.2,7.202567693744165
387,4274518,CN2,#acaa59,5.7272727272727275,5.59056559145074
388,4279887,LHN,#d4e29e,5.575,5.66129060188713
389,4311241,unk,#acaac8,6.394366197183099,6.449408913387867
390,4311586,unk,#acaac8,5.352112676056338,6.449408913387867
391,4319395,LHN,#d4e29e,6.603174603174603,5.66129060188713
392,4324479,unk,#acaac8,7.5,6.449408913387867
393,4324567,unk,#acaac8,6.347368421052631,6.449408913387867
394,4324898,mPN-olfac,#05b3aa,8.4,7.362333050614765
395,4327684,mPN-multi,#05acc6,7.068965517241379,7.324226368065389
396,4337398,FB2N,#ff28fd,5.724489795918367,5.405361487548966
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,6.627906976744186,6.449408913387867
399,4354933,uPN,#72b8ff,7.5,7.661277905255639
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,5.688311688311688,5.66129060188713
402,4379603,LHN2,#ebffd4,5.826666666666667,5.929736713135223
403,4381129,MBIN,#ff8734,5.56,5.559134191221271
404,4381377,MBIN-DAN,#db7e01,5.23,5.348523886863792
405,4390116,CX,#ffb500,6.146341463414634,6.158511452200781
406,4391317,LHN,#d4e29e,5.9411764705882355,5.66129060188713
407,4391978,mPN-multi,#05acc6,9.666666666666666,7.324226368065389
408,4393026,LHN,#d4e29e,7.3023255813953485,5.66129060188713
409,4393049,unk,#acaac8,,6.449408913387867
410,4393350,unk,#acaac8,6.809523809523809,6.449408913387867
411,4398543,LHN,#d4e29e,4.625,5.66129060188713
412,4400767,O_RG,#916e56,7.09375,6.558062469804524
413,4401350,MBON,#f9eb4d,5.51,5.512910414621832
414,4408362,unk,#acaac8,6.56989247311828,6.449408913387867
415,4408369,unk,#acaac8,6.22680412371134,6.449408913387867
416,4408397,FAN,#b500ff,5.51,5.476440527726242
417,4409374,CN2,#acaa59,5.724489795918367,5.59056559145074
418,4411505,KC-2claw,#ae083f,8.136363636363637,7.270774627899915
419,4411542,CN,#8c7700,5.3,5.158284463950219
420,4411688,FB2N,#ff28fd,5.04,5.405361487548966
421,4412036,KC-1claw,#ff3464,7.833333333333333,7.120371006269598
422,4412315,KC-1claw,#ff3464,7.5,7.120371006269598
423,4414163,MBIN-DAN,#db7e01,5.818181818181818,5.348523886863792
424,4414184,MBIN-DAN,#db7e01,6.247422680412371,5.348523886863792
425,4414426,KC-4claw,#da015d,6.447368421052632,6.788277491243843
426,4415241,KC-2claw,#ae083f,6.16,7.270774627899915
427,4422289,LHN,#d4e29e,4.05050505050505,5.66129060188713
428,4433197,CX,#ffb500,6.9625,6.158511452200781
429,4433960,CN,#8c7700,6.344444444444444,5.158284463950219
430,4444354,KC-1claw,#ff3464,7.428571428571429,7.120371006269598
431,4453485,O_RG-IPC,#916e56,6.145833333333333,5.992107793269449
432,4473922,CN,#8c7700,4.65,5.158284463950219
433,4493199,uPN,#72b8ff,8.4,7.661277905255639
434,4506509,O_RG-IPC,#916e56,5.934782608695652,5.992107793269449
435,4507955,FFN,#ba6efd,7.533333333333333,6.315837622547001
436,4514494,FAN,#b500ff,6.040816326530612,5.476440527726242
437,4515496,unk,#acaac8,6.615384615384615,6.449408913387867
438,4518546,KC-1claw,#ff3464,7.545454545454546,7.120371006269598
439,4523584,O_RG,#916e56,6.048780487804878,6.558062469804524
440,4523803,O_RG,#916e56,6.608108108108108,6.558062469804524
441,4541081,O_dSEZ,#b1826d,7.166666666666667,6.488206992648933
442,4570270,LHN,#d4e29e,5.892857142857143,5.66129060188713
443,4575178,unk,#acaac8,5.63,6.449408913387867
444,4591713,unk,#acaac8,6.309278350515464,6.449408913387867
445,4598109,MBON,#f9eb4d,5.72,5.512910414621832
446,4598363,MBON,#f9eb4d,5.43,5.512910414621832
447,4607160,LHN,#d4e29e,6.018867924528302,5.66129060188713
448,4617479,FBN,#c144bc,5.11,5.668940378765221
449,4620453,unk,#acaac8,6.693548387096774,6.449408913387867
450,4635057,LHN,#d4e29e,6.35,5.66129060188713
451,4636432,LHN,#d4e29e,6.355555555555555,5.66129060188713
452,4637677,unk,#acaac8,5.346153846153846,6.449408913387867
453,4651929,uPN,#72b8ff,8.1,7.661277905255639
454,4664256,unk,#acaac8,6.828571428571428,6.449408913387867
455,4665186,LHN,#d4e29e,5.054945054945055,5.66129060188713
456,4665627,FFN,#ba6efd,7.45679012345679,6.315837622547001
457,4679139,mPN-multi,#05acc6,7.4,7.324226368065389
458,4680995,LHN,#d4e29e,3.18,5.66129060188713
459,4700078,mPN-olfac,#05b3aa,7.5,7.362333050614765
460,4700182,unk,#acaac8,6.543478260869565,6.449408913387867
461,4721087,unk,#acaac8,6.767441860465116,6.449408913387867
462,4721538,LHN;CN,#959167,4.06,4.774765837490777
463,4749004,unk,#acaac8,6.425287356321839,6.449408913387867
464,4778745,LHN,#d4e29e,7.125,5.66129060188713
465,4780707,LHN,#d4e29e,5.758241758241758,5.66129060188713
466,4785242,LHN2,#ebffd4,5.591397849462366,5.929736713135223
467,4812481,unk,#acaac8,6.494623655913978,6.449408913387867
468,4847079,unk,#acaac8,6.441860465116279,6.449408913387867
469,4849988,CN2,#acaa59,6.171717171717172,5.59056559145074
470,4876704,unk,#acaac8,,6.449408913387867
471,4876839,unk,#acaac8,5.15,6.449408913387867
472,4884579,MBIN-DAN,#db7e01,5.16,5.348523886863792
473,4901087,unk,#acaac8,5.604166666666667,6.449408913387867
474,4917442,CX,#ffb500,6.395833333333333,6.158511452200781
475,4919895,KC,#d60000,6.884615384615385,6.658700583042688
476,4926999,unk,#acaac8,6.368421052631579,6.449408913387867
477,4966994,unk,#acaac8,5.9,6.449408913387867
478,4982172,KC-4claw,#da015d,7.285714285714286,6.788277491243843
479,4983938,unk,#acaac8,6.642857142857143,6.449408913387867
480,4985759,LHN,#d4e29e,6.890625,5.66129060188713
481,4991243,unk,#acaac8,,6.449408913387867
482,5010581,O_RG;O_dVNC,#ff9070,6.0,5.888888888888889
483,5019924,KC-1claw,#ff3464,7.833333333333333,7.120371006269598
