inds,id,to_class,color,mean_visit,group_mean_visit
128,2846555,unk,#acaac8,6.711111111111111,5.074213264684956
129,2852273,O_RG-IPC,#916e56,4.3478260869565215,4.33734907534678
130,2854715,LHN2,#ebffd4,3.46,3.862154604852095
131,2878185,unk,#acaac8,6.45,5.074213264684956
132,2881070,unk,#acaac8,6.3061224489795915,5.074213264684956
133,2885630,unk,#acaac8,6.555555555555555,5.074213264684956
134,2910892,unk,#acaac8,,5.074213264684956
135,2911847,unk,#acaac8,6.823529411764706,5.074213264684956
136,2914206,LHN,#d4e29e,3.765957446808511,3.507470330116675
137,2920061,unk,#acaac8,3.693877551020408,5.074213264684956
138,2920554,unk,#acaac8,3.5,5.074213264684956
139,2921933,LHN,#d4e29e,3.8295454545454546,3.507470330116675
140,2932028,LHN,#d4e29e,3.111111111111111,3.507470330116675
141,2935173,LHN,#d4e29e,3.1616161616161618,3.507470330116675
142,2935198,LHN2,#ebffd4,3.39,3.862154604852095
143,2963280,LHN,#d4e29e,3.3333333333333335,3.507470330116675
144,2964760,unk,#acaac8,5.4523809523809526,5.074213264684956
145,2966602,LHN;CN,#959167,3.29,3.3232710063725346
146,2979486,LHN,#d4e29e,3.8607594936708862,3.507470330116675
147,2979675,unk,#acaac8,4.218390804597701,5.074213264684956
148,2988292,LHN2,#ebffd4,3.4242424242424243,3.862154604852095
149,3002410,tPN,#59b5df,4.285714285714286,4.380362978524744
150,3009700,O_dVNC,#ff9070,5.0227272727272725,5.071215013974821
151,3010486,LHN2,#ebffd4,3.804123711340206,3.862154604852095
152,3021609,unk,#acaac8,4.54,5.074213264684956
153,3027876,unk,#acaac8,4.11,5.074213264684956
154,3032520,sens-MN,#366962,,
155,3036249,sens-MN,#366962,,
156,3043970,unk,#acaac8,4.448979591836735,5.074213264684956
157,3044500,O_dSEZ,#b1826d,4.25,4.525402749046176
158,3046503,O_RG-IPC,#916e56,4.425531914893617,4.33734907534678
159,3048606,O_dVNC,#ff9070,5.32183908045977,5.071215013974821
160,3050645,sens-MN,#366962,,
161,3054101,sens-MN,#366962,,
162,3058132,unk,#acaac8,6.95,5.074213264684956
163,3060480,unk,#acaac8,4.576086956521739,5.074213264684956
164,3061422,unk,#acaac8,4.935897435897436,5.074213264684956
165,3071301,sens-MN,#366962,,
166,3122533,unk,#acaac8,6.68,5.074213264684956
167,3123905,sens-MN,#366962,,
168,3149791,unk,#acaac8,4.989247311827957,5.074213264684956
169,3157405,CN,#8c7700,3.41,3.9032210419581244
170,3158085,unk,#acaac8,3.6565656565656566,5.074213264684956
171,3158123,LHN,#d4e29e,3.6565656565656566,3.507470330116675
172,3158543,sens-ORN,#00753f,1.0,1.0
173,3166745,unk,#acaac8,5.75,5.074213264684956
174,3166836,unk,#acaac8,5.603448275862069,5.074213264684956
175,3167039,unk,#acaac8,5.276923076923077,5.074213264684956
176,3180681,unk,#acaac8,6.482758620689655,5.074213264684956
177,3182103,unk,#acaac8,6.704918032786885,5.074213264684956
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,,
180,3232277,CN,#8c7700,4.402985074626866,3.9032210419581244
181,3232808,unk,#acaac8,4.259740259740259,5.074213264684956
182,3234817,APL,#ff6200,3.85,3.925
183,3235409,unk,#acaac8,4.221052631578948,5.074213264684956
184,3251140,unk,#acaac8,5.953488372093023,5.074213264684956
185,3272218,unk,#acaac8,5.0,5.074213264684956
186,3276003,unk,#acaac8,4.16,5.074213264684956
187,3281684,O_RG-IPC,#916e56,4.619047619047619,4.33734907534678
188,3299214,MBON,#f9eb4d,4.0,3.9281914855221913
189,3340561,motor-mAN,#000000,,6.2784615384615385
190,3347708,KC-1claw,#ff3464,4.3,3.2861839114014195
191,3347834,KC-3claw,#ac1a13,3.7096774193548385,3.326994739490673
192,3410499,sens-ORN,#00753f,1.0,1.0
193,3410506,sens-ORN,#00753f,1.0,1.0
194,3414508,unk,#acaac8,4.2727272727272725,5.074213264684956
195,3420915,FFN,#ba6efd,4.463768115942029,4.732015666964833
196,3436420,unk,#acaac8,4.424242424242424,5.074213264684956
197,3450442,mPN-olfac,#05b3aa,2.0,2.0259175084175083
198,3450751,LHN2,#ebffd4,2.6804123711340204,3.862154604852095
199,3464773,sens-ORN,#00753f,1.0,1.0
200,3465659,sens-ORN,#00753f,1.0,1.0
201,3486381,uPN,#72b8ff,2.01,2.0116598416570484
202,3486867,O_dSEZ,#b1826d,3.1666666666666665,4.525402749046176
203,3486950,unk,#acaac8,2.04040404040404,5.074213264684956
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,3.168539325842697,3.2451267074666523
206,3498479,unk,#acaac8,4.14,5.074213264684956
207,3511996,sens-ORN,#00753f,1.0,1.0
208,3522293,KC-5claw,#ff3628,3.122448979591837,3.1180492345596074
209,3538129,mPN-olfac,#05b3aa,2.0,2.0259175084175083
210,3539170,unk,#acaac8,3.1463414634146343,5.074213264684956
211,3543931,unk,#acaac8,4.2,5.074213264684956
212,3547397,sens-ORN,#00753f,1.0,1.0
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.314606741573034,4.33734907534678
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,3.284090909090909,3.326994739490673
217,3592997,sens-ORN,#00753f,1.0,1.0
218,3595837,O_dVNC,#ff9070,5.454545454545454,5.071215013974821
219,3598000,O_dVNC,#ff9070,5.555555555555555,5.071215013974821
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,4.01,5.071215013974821
223,3622234,FFN,#ba6efd,4.453488372093023,4.732015666964833
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,6.0,5.074213264684956
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,4.324324324324325,3.2451267074666523
229,3690921,tPN,#59b5df,,4.380362978524744
230,3694515,sens-ORN,#00753f,1.0,1.0
231,3707204,LHN2,#ebffd4,3.5402298850574714,3.862154604852095
232,3708875,sens-ORN,#00753f,1.0,1.0
233,3712893,mPN-olfac,#05b3aa,2.0,2.0259175084175083
234,3716797,sens-ORN,#00753f,1.0,1.0
235,3726990,LHN2,#ebffd4,3.7341772151898733,3.862154604852095
236,3727004,O_RG,#916e56,4.666666666666667,4.744603839844026
237,3727026,O_RG,#916e56,4.733333333333333,4.744603839844026
238,3729496,O_dSEZ,#b1826d,5.298245614035087,4.525402749046176
239,3729504,unk,#acaac8,4.790123456790123,5.074213264684956
240,3732322,unk,#acaac8,,5.074213264684956
241,3736500,unk,#acaac8,2.404494382022472,5.074213264684956
242,3756659,tPN,#59b5df,3.0,4.380362978524744
243,3762317,O_dSEZ,#b1826d,5.0,4.525402749046176
244,3762787,O_RG,#916e56,5.254545454545455,4.744603839844026
245,3764792,O_dVNC,#ff9070,4.84,5.071215013974821
246,3765728,unk,#acaac8,3.979381443298969,5.074213264684956
247,3765735,LHN2,#ebffd4,3.484848484848485,3.862154604852095
248,3768025,sens-ORN,#00753f,1.0,1.0
249,3771794,sens-ORN,#00753f,1.0,1.0
250,3774568,sens-ORN,#00753f,1.0,1.0
251,3790004,sens-ORN,#00753f,1.0,1.0
252,3793681,unk,#acaac8,4.90625,5.074213264684956
253,3793760,unk,#acaac8,4.1,5.074213264684956
254,3794023,LHN,#d4e29e,3.4479166666666665,3.507470330116675
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,4.525402749046176
258,3806573,pLN,#00ebed,2.0,2.0
259,3806652,O_dSEZ,#b1826d,2.09,4.525402749046176
260,3813487,MBIN-OAN,#ffa52f,5.279569892473118,4.507651786684044
261,3813723,sens-ORN,#00753f,1.0,1.0
262,3814175,LHN,#d4e29e,3.17,3.507470330116675
263,3814635,unk,#acaac8,4.017857142857143,5.074213264684956
264,3814651,LHN,#d4e29e,3.5824175824175826,3.507470330116675
265,3814701,O_dSEZ,#b1826d,3.1616161616161618,4.525402749046176
266,3814853,LHN,#d4e29e,3.01,3.507470330116675
267,3819157,KC-4claw,#da015d,3.0306122448979593,3.2451267074666523
268,3819171,KC-4claw,#da015d,3.425,3.2451267074666523
269,3819859,unk,#acaac8,5.411764705882353,5.074213264684956
270,3820148,unk,#acaac8,4.148936170212766,5.074213264684956
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,1.0,1.0
273,3840345,sens-ORN,#00753f,1.0,1.0
274,3844799,unk,#acaac8,3.1707317073170733,5.074213264684956
275,3844961,unk,#acaac8,4.0,5.074213264684956
276,3848843,unk,#acaac8,3.2,5.074213264684956
277,3862443,unk,#acaac8,5.269662921348314,5.074213264684956
278,3865952,sens-ORN,#00753f,1.0,1.0
279,3869488,tPN,#59b5df,3.1,4.380362978524744
280,3872653,sens-ORN,#00753f,1.0,1.0
281,3882998,unk,#acaac8,4.610169491525424,5.074213264684956
282,3885215,sens-ORN,#00753f,1.0,1.0
283,3886356,MBIN-DAN,#db7e01,4.05,4.283626450751182
284,3890028,MBIN,#ff8734,3.66,4.381579844761025
285,3893195,sens-ORN,#00753f,1.0,1.0
286,3896629,sens-ORN,#00753f,1.0,1.0
287,3913613,LHN,#d4e29e,3.21,3.507470330116675
288,3913620,CN,#8c7700,3.24,3.9032210419581244
289,3913629,LHN,#d4e29e,3.0,3.507470330116675
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,5.137254901960785,5.052687092033439
292,3926438,O_RG,#916e56,4.466666666666667,4.744603839844026
293,3926669,O_RG,#916e56,5.391304347826087,4.744603839844026
294,3926904,O_RG-ITP,#916e56,5.108695652173913,5.052687092033439
295,3928522,O_RG,#916e56,4.0,4.744603839844026
296,3928574,O_RG-CA-LP,#916e56,4.152941176470589,4.045213773561872
297,3928652,O_RG-CA-LP,#916e56,3.806451612903226,4.045213773561872
298,3930411,LHN2,#ebffd4,3.632911392405063,3.862154604852095
299,3931398,unk,#acaac8,4.01,5.074213264684956
300,3932136,LHN,#d4e29e,3.618556701030928,3.507470330116675
301,3944330,O_dSEZ,#b1826d,5.054545454545455,4.525402749046176
302,3944626,O_dSEZ,#b1826d,4.14,4.525402749046176
303,3945136,unk,#acaac8,4.719101123595506,5.074213264684956
304,3945225,unk,#acaac8,4.627659574468085,5.074213264684956
305,3945232,FFN,#ba6efd,5.083333333333333,4.732015666964833
306,3945246,FB2N,#ff28fd,4.03,4.252164547133383
307,3945394,unk,#acaac8,4.775,5.074213264684956
308,3945454,FFN,#ba6efd,5.033333333333333,4.732015666964833
309,3945756,unk,#acaac8,4.36,5.074213264684956
310,3946166,O_dVNC,#ff9070,4.24,5.071215013974821
311,3946364,LHN2,#ebffd4,3.6161616161616164,3.862154604852095
312,3946432,LHN,#d4e29e,3.7157894736842105,3.507470330116675
313,3946569,LHN,#d4e29e,4.3522727272727275,3.507470330116675
314,3954014,sens-ORN,#00753f,1.0,1.0
315,3958234,sens-ORN,#00753f,1.0,1.0
316,3963891,sens-ORN,#00753f,1.0,1.0
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.34,4.387171717171717
319,3980315,sens-ORN,#00753f,1.0,1.0
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,4.25,4.380362978524744
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,5.23,5.280058116545694
324,4022539,MBON,#f9eb4d,3.19,3.9281914855221913
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,3.3737373737373737,3.9032210419581244
328,4073353,sens-ORN,#00753f,1.0,1.0
329,4076389,sens-ORN,#00753f,1.0,1.0
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.525252525252525,3.507470330116675
333,4101295,LHN,#d4e29e,3.0,3.507470330116675
334,4101621,LHN,#d4e29e,3.0,3.507470330116675
335,4102413,LHN,#d4e29e,3.204081632653061,3.507470330116675
336,4103336,FB2N,#ff28fd,4.78,4.252164547133383
337,4108016,tPN,#59b5df,6.1,4.380362978524744
338,4108720,LHN,#d4e29e,3.1777777777777776,3.507470330116675
339,4110483,O_dVNC,#ff9070,5.603448275862069,5.071215013974821
340,4114133,FB2N,#ff28fd,4.010416666666667,4.252164547133383
341,4116174,O_dSEZ,#b1826d,2.0,4.525402749046176
342,4117305,KC-1claw,#ff3464,3.619047619047619,3.2861839114014195
343,4119387,mPN-olfac,#05b3aa,2.0,2.0259175084175083
344,4127096,unk,#acaac8,5.0344827586206895,5.074213264684956
345,4127707,LHN,#d4e29e,4.266666666666667,3.507470330116675
346,4127926,unk,#acaac8,4.797297297297297,5.074213264684956
347,4127938,unk,#acaac8,5.981132075471698,5.074213264684956
348,4127944,unk,#acaac8,4.774193548387097,5.074213264684956
349,4128002,LHN2,#ebffd4,5.1020408163265305,3.862154604852095
350,4130960,unk,#acaac8,6.101449275362318,5.074213264684956
351,4134539,KC-3claw,#ac1a13,4.085106382978723,3.326994739490673
352,4142619,CX,#ffb500,5.1020408163265305,5.280058116545694
353,4144377,FBN,#c144bc,4.454545454545454,4.503201246268849
354,4152020,LHN2,#ebffd4,3.567901234567901,3.862154604852095
355,4152272,FB2N,#ff28fd,4.875,4.252164547133383
356,4154421,tPN,#59b5df,6.176470588235294,4.380362978524744
357,4173633,CX,#ffb500,5.912087912087912,5.280058116545694
358,4180774,FBN,#c144bc,4.793103448275862,4.503201246268849
359,4185530,CX,#ffb500,5.76056338028169,5.280058116545694
360,4188290,O_RG;O_dVNC,#ff9070,4.89247311827957,4.8152841781874045
361,4188325,CN2,#acaa59,4.8,4.5314077535707655
362,4190567,FBN,#c144bc,5.797752808988764,4.503201246268849
363,4195012,MBON,#f9eb4d,4.0,3.9281914855221913
364,4199033,FAN,#b500ff,4.73,4.25362481962482
365,4201020,FFN,#ba6efd,6.1265822784810124,4.732015666964833
366,4201555,FB2N,#ff28fd,5.581818181818182,4.252164547133383
367,4214582,CN,#8c7700,4.11,3.9032210419581244
368,4215611,O_dSEZ,#b1826d,5.27906976744186,4.525402749046176
369,4227304,KC-1claw,#ff3464,3.36,3.2861839114014195
370,4227544,KC-4claw,#da015d,3.8160919540229883,3.2451267074666523
371,4227831,CN2,#acaa59,4.42,4.5314077535707655
372,4227880,unk,#acaac8,4.945652173913044,5.074213264684956
373,4228105,unk,#acaac8,5.021505376344086,5.074213264684956
374,4228119,unk,#acaac8,4.5,5.074213264684956
375,4229950,KC-2claw,#ae083f,3.549019607843137,3.1998935392172014
376,4230061,KC-1claw,#ff3464,3.0106382978723403,3.2861839114014195
377,4230739,KC-1claw,#ff3464,3.0,3.2861839114014195
378,4230749,MBON,#f9eb4d,4.0,3.9281914855221913
379,4234009,MBON,#f9eb4d,3.96,3.9281914855221913
380,4234016,FFN,#ba6efd,5.153846153846154,4.732015666964833
381,4234559,CN2,#acaa59,4.363636363636363,4.5314077535707655
382,4235139,MBIN,#ff8734,4.818181818181818,4.381579844761025
383,4241192,KC-1claw,#ff3464,4.055555555555555,3.2861839114014195
384,4241237,MBON,#f9eb4d,4.0,3.9281914855221913
385,4247099,cLN,#59e2ff,2.1666666666666665,2.1096789612930475
386,4260935,tPN,#59b5df,3.7777777777777777,4.380362978524744
387,4274518,CN2,#acaa59,4.806451612903226,4.5314077535707655
388,4279887,LHN,#d4e29e,3.8313253012048194,3.507470330116675
389,4311241,unk,#acaac8,5.202898550724638,5.074213264684956
390,4311586,unk,#acaac8,3.8354430379746836,5.074213264684956
391,4319395,LHN,#d4e29e,3.6285714285714286,3.507470330116675
392,4324479,unk,#acaac8,5.733333333333333,5.074213264684956
393,4324567,unk,#acaac8,5.540816326530612,5.074213264684956
394,4324898,mPN-olfac,#05b3aa,2.02,2.0259175084175083
395,4327684,mPN-multi,#05acc6,2.02,2.18243609895336
396,4337398,FB2N,#ff28fd,4.8125,4.252164547133383
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,5.2555555555555555,5.074213264684956
399,4354933,uPN,#72b8ff,2.02,2.0116598416570484
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,3.4361702127659575,3.507470330116675
402,4379603,LHN2,#ebffd4,3.5934065934065935,3.862154604852095
403,4381129,MBIN,#ff8734,5.09,4.381579844761025
404,4381377,MBIN-DAN,#db7e01,4.22,4.283626450751182
405,4390116,CX,#ffb500,5.467532467532467,5.280058116545694
406,4391317,LHN,#d4e29e,3.425531914893617,3.507470330116675
407,4391978,mPN-multi,#05acc6,2.292134831460674,2.18243609895336
408,4393026,LHN,#d4e29e,3.6769230769230767,3.507470330116675
409,4393049,unk,#acaac8,2.8461538461538463,5.074213264684956
410,4393350,unk,#acaac8,6.464285714285714,5.074213264684956
411,4398543,LHN,#d4e29e,3.2771084337349397,3.507470330116675
412,4400767,O_RG,#916e56,5.621621621621622,4.744603839844026
413,4401350,MBON,#f9eb4d,4.0,3.9281914855221913
414,4408362,unk,#acaac8,5.4523809523809526,5.074213264684956
415,4408369,unk,#acaac8,5.11340206185567,5.074213264684956
416,4408397,FAN,#b500ff,4.65,4.25362481962482
417,4409374,CN2,#acaa59,4.4646464646464645,4.5314077535707655
418,4411505,KC-2claw,#ae083f,3.262295081967213,3.1998935392172014
419,4411542,CN,#8c7700,4.07,3.9032210419581244
420,4411688,FB2N,#ff28fd,4.06,4.252164547133383
421,4412036,KC-1claw,#ff3464,3.0,3.2861839114014195
422,4412315,KC-1claw,#ff3464,4.0,3.2861839114014195
423,4414163,MBIN-DAN,#db7e01,4.316326530612245,4.283626450751182
424,4414184,MBIN-DAN,#db7e01,4.46875,4.283626450751182
425,4414426,KC-4claw,#da015d,3.102272727272727,3.2451267074666523
426,4415241,KC-2claw,#ae083f,3.4623655913978495,3.1998935392172014
427,4422289,LHN,#d4e29e,3.09,3.507470330116675
428,4433197,CX,#ffb500,5.916666666666667,5.280058116545694
429,4433960,CN,#8c7700,4.733333333333333,3.9032210419581244
430,4444354,KC-1claw,#ff3464,3.0375,3.2861839114014195
431,4453485,O_RG-IPC,#916e56,4.322222222222222,4.33734907534678
432,4473922,CN,#8c7700,3.97,3.9032210419581244
433,4493199,uPN,#72b8ff,2.010204081632653,2.0116598416570484
434,4506509,O_RG-IPC,#916e56,4.391304347826087,4.33734907534678
435,4507955,FFN,#ba6efd,6.111111111111111,4.732015666964833
436,4514494,FAN,#b500ff,3.8,4.25362481962482
437,4515496,unk,#acaac8,5.208791208791209,5.074213264684956
438,4518546,KC-1claw,#ff3464,3.0454545454545454,3.2861839114014195
439,4523584,O_RG,#916e56,4.666666666666667,4.744603839844026
440,4523803,O_RG,#916e56,4.481927710843373,4.744603839844026
441,4541081,O_dSEZ,#b1826d,3.5789473684210527,4.525402749046176
442,4570270,LHN,#d4e29e,3.231578947368421,3.507470330116675
443,4575178,unk,#acaac8,4.61,5.074213264684956
444,4591713,unk,#acaac8,5.448979591836735,5.074213264684956
445,4598109,MBON,#f9eb4d,3.93,3.9281914855221913
446,4598363,MBON,#f9eb4d,4.0,3.9281914855221913
447,4607160,LHN,#d4e29e,3.6626506024096384,3.507470330116675
448,4617479,FBN,#c144bc,4.4,4.503201246268849
449,4620453,unk,#acaac8,4.275,5.074213264684956
450,4635057,LHN,#d4e29e,3.4946236559139785,3.507470330116675
451,4636432,LHN,#d4e29e,3.6575342465753424,3.507470330116675
452,4637677,unk,#acaac8,4.653061224489796,5.074213264684956
453,4651929,uPN,#72b8ff,2.02,2.0116598416570484
454,4664256,unk,#acaac8,4.987341772151899,5.074213264684956
455,4665186,LHN,#d4e29e,3.191919191919192,3.507470330116675
456,4665627,FFN,#ba6efd,5.775,4.732015666964833
457,4679139,mPN-multi,#05acc6,2.3789473684210525,2.18243609895336
458,4680995,LHN,#d4e29e,3.05,3.507470330116675
459,4700078,mPN-olfac,#05b3aa,2.0,2.0259175084175083
460,4700182,unk,#acaac8,2.01010101010101,5.074213264684956
461,4721087,unk,#acaac8,5.289156626506024,5.074213264684956
462,4721538,LHN;CN,#959167,4.333333333333333,3.3232710063725346
463,4749004,unk,#acaac8,5.593406593406593,5.074213264684956
464,4778745,LHN,#d4e29e,3.721311475409836,3.507470330116675
465,4780707,LHN,#d4e29e,3.04,3.507470330116675
466,4785242,LHN2,#ebffd4,3.789473684210526,3.862154604852095
467,4812481,unk,#acaac8,5.625,5.074213264684956
468,4847079,unk,#acaac8,5.797752808988764,5.074213264684956
469,4849988,CN2,#acaa59,4.927835051546392,4.5314077535707655
470,4876704,unk,#acaac8,,5.074213264684956
471,4876839,unk,#acaac8,4.96969696969697,5.074213264684956
472,4884579,MBIN-DAN,#db7e01,4.23,4.283626450751182
473,4901087,unk,#acaac8,4.505050505050505,5.074213264684956
474,4917442,CX,#ffb500,5.469387755102041,5.280058116545694
475,4919895,KC,#d60000,4.137931034482759,4.01675748451129
476,4926999,unk,#acaac8,4.098039215686274,5.074213264684956
477,4966994,unk,#acaac8,4.99,5.074213264684956
